landlord,building_name,address,description,space_type,floor_suite,size_sqft,rent,contact_role,contact_name,contact_email,contact_phone,source_url,scraped_at,neighborhood,lat,lng
SL Green,800 Third Avenue,800 Third Avenue,"800 Third Avenue is a 41-story glass and steel office tower located between 49th and 50th Streets on the east side of Midtown Manhattan, located just steps from Grand Central Terminal and the 4, 5, 6, E, and M subway lines. The boutique tower features sweeping Manhattan and East River views and attracts an impressive tenant roster including Renaissance Technologies and Van Wagner Communications. 800 Third was designed by Emery Roth & Sons. Completed in 1972, it epitomizes the International style developed during the postwar period and features a handsome arcaded entrance, an ample setback from the street and a customized sidewalk that serves as a plaza. The building was originally known as the North American Plywood Building. In addition to the neighborhood’s many conveniences, the famed steakhouse Smith & Wollensky is located across the street, having opened just five years after 800 Third in 1977.",Office,,75600,,Leasing (SL Green),Larry Swiger,larry.swiger@slgreen.com,(212) 216-1628,https://slgreen.com/properties/800-third-avenue/,2026-07-20T16:36:45+00:00,,,
SL Green,800 Third Avenue,800 Third Avenue,"800 Third Avenue is a 41-story glass and steel office tower located between 49th and 50th Streets on the east side of Midtown Manhattan, located just steps from Grand Central Terminal and the 4, 5, 6, E, and M subway lines. The boutique tower features sweeping Manhattan and East River views and attracts an impressive tenant roster including Renaissance Technologies and Van Wagner Communications. 800 Third was designed by Emery Roth & Sons. Completed in 1972, it epitomizes the International style developed during the postwar period and features a handsome arcaded entrance, an ample setback from the street and a customized sidewalk that serves as a plaza. The building was originally known as the North American Plywood Building. In addition to the neighborhood’s many conveniences, the famed steakhouse Smith & Wollensky is located across the street, having opened just five years after 800 Third in 1977.",Office,,11388,,Leasing (SL Green),Larry Swiger,larry.swiger@slgreen.com,(212) 216-1628,https://slgreen.com/properties/800-third-avenue/,2026-07-20T16:36:45+00:00,,,
SL Green,810 Seventh Avenue,810 Seventh Avenue,"810 Seventh Avenue offers exemplary Class A office space with spectacular Central Park and Hudson River views. The building is centrally situated between Times Square, the Plaza District, Columbus Circle, and Central Park, with such landmarks as Carnegie Hall and the Museum of Modern Art blocks away. The neighborhood also features parks, premier retail and dining, and is easily accessible to nine subway lines and six bus routes. 810 Seventh Avenue also boasts a sleek new lobby, tower floors that accommodate six corner offices, highly efficient side core floor plates for flexible layouts, a 200+ on-site parking garage, and recently modernized destination dispatch elevators, corridors, and bathrooms. Additionally, the building is Wired Certified Platinum, and there is on-site catering and a conference center available through Convene. With such amenities, 810 Seventh Avenue is a significant cut above the rest. An elegant example of the international style, 810 Seventh Avenue was designed by the prominent firm Kahn & Jacobs. Using the steel-and-glass aesthetic developed during the postwar period, the building’s architects floated a tower over an anchoring 12-story base, allowing for an unusual and dramatic setback that gives the upper floors the effect of being a freestanding structure on a vast podium. Rising as a modified cruciform, this design provides stunning views of the district. Taking its bronze-and-black palette from such famed architectural classics as the Seagram Building, 810 Seventh Avenue is especially striking at night.",Office,210,11202,,Leasing (SL Green),Larry Swiger,larry.swiger@slgreen.com,(212) 216-1628,https://slgreen.com/properties/810-seventh-avenue/,2026-07-20T16:36:45+00:00,,,
SL Green,810 Seventh Avenue,810 Seventh Avenue,"810 Seventh Avenue offers exemplary Class A office space with spectacular Central Park and Hudson River views. The building is centrally situated between Times Square, the Plaza District, Columbus Circle, and Central Park, with such landmarks as Carnegie Hall and the Museum of Modern Art blocks away. The neighborhood also features parks, premier retail and dining, and is easily accessible to nine subway lines and six bus routes. 810 Seventh Avenue also boasts a sleek new lobby, tower floors that accommodate six corner offices, highly efficient side core floor plates for flexible layouts, a 200+ on-site parking garage, and recently modernized destination dispatch elevators, corridors, and bathrooms. Additionally, the building is Wired Certified Platinum, and there is on-site catering and a conference center available through Convene. With such amenities, 810 Seventh Avenue is a significant cut above the rest. An elegant example of the international style, 810 Seventh Avenue was designed by the prominent firm Kahn & Jacobs. Using the steel-and-glass aesthetic developed during the postwar period, the building’s architects floated a tower over an anchoring 12-story base, allowing for an unusual and dramatic setback that gives the upper floors the effect of being a freestanding structure on a vast podium. Rising as a modified cruciform, this design provides stunning views of the district. Taking its bronze-and-black palette from such famed architectural classics as the Seagram Building, 810 Seventh Avenue is especially striking at night.",Office,300,9572,,Leasing (SL Green),Larry Swiger,larry.swiger@slgreen.com,(212) 216-1628,https://slgreen.com/properties/810-seventh-avenue/,2026-07-20T16:36:45+00:00,,,
SL Green,810 Seventh Avenue,810 Seventh Avenue,"810 Seventh Avenue offers exemplary Class A office space with spectacular Central Park and Hudson River views. The building is centrally situated between Times Square, the Plaza District, Columbus Circle, and Central Park, with such landmarks as Carnegie Hall and the Museum of Modern Art blocks away. The neighborhood also features parks, premier retail and dining, and is easily accessible to nine subway lines and six bus routes. 810 Seventh Avenue also boasts a sleek new lobby, tower floors that accommodate six corner offices, highly efficient side core floor plates for flexible layouts, a 200+ on-site parking garage, and recently modernized destination dispatch elevators, corridors, and bathrooms. Additionally, the building is Wired Certified Platinum, and there is on-site catering and a conference center available through Convene. With such amenities, 810 Seventh Avenue is a significant cut above the rest. An elegant example of the international style, 810 Seventh Avenue was designed by the prominent firm Kahn & Jacobs. Using the steel-and-glass aesthetic developed during the postwar period, the building’s architects floated a tower over an anchoring 12-story base, allowing for an unusual and dramatic setback that gives the upper floors the effect of being a freestanding structure on a vast podium. Rising as a modified cruciform, this design provides stunning views of the district. Taking its bronze-and-black palette from such famed architectural classics as the Seagram Building, 810 Seventh Avenue is especially striking at night.",Office,Entire 4th Floor,22393,,Leasing (SL Green),Larry Swiger,larry.swiger@slgreen.com,(212) 216-1628,https://slgreen.com/properties/810-seventh-avenue/,2026-07-20T16:36:45+00:00,,,
SL Green,810 Seventh Avenue,810 Seventh Avenue,"810 Seventh Avenue offers exemplary Class A office space with spectacular Central Park and Hudson River views. The building is centrally situated between Times Square, the Plaza District, Columbus Circle, and Central Park, with such landmarks as Carnegie Hall and the Museum of Modern Art blocks away. The neighborhood also features parks, premier retail and dining, and is easily accessible to nine subway lines and six bus routes. 810 Seventh Avenue also boasts a sleek new lobby, tower floors that accommodate six corner offices, highly efficient side core floor plates for flexible layouts, a 200+ on-site parking garage, and recently modernized destination dispatch elevators, corridors, and bathrooms. Additionally, the building is Wired Certified Platinum, and there is on-site catering and a conference center available through Convene. With such amenities, 810 Seventh Avenue is a significant cut above the rest. An elegant example of the international style, 810 Seventh Avenue was designed by the prominent firm Kahn & Jacobs. Using the steel-and-glass aesthetic developed during the postwar period, the building’s architects floated a tower over an anchoring 12-story base, allowing for an unusual and dramatic setback that gives the upper floors the effect of being a freestanding structure on a vast podium. Rising as a modified cruciform, this design provides stunning views of the district. Taking its bronze-and-black palette from such famed architectural classics as the Seagram Building, 810 Seventh Avenue is especially striking at night.",Office,Entire 10th Floor,22437,,Leasing (SL Green),Larry Swiger,larry.swiger@slgreen.com,(212) 216-1628,https://slgreen.com/properties/810-seventh-avenue/,2026-07-20T16:36:45+00:00,,,
SL Green,810 Seventh Avenue,810 Seventh Avenue,"810 Seventh Avenue offers exemplary Class A office space with spectacular Central Park and Hudson River views. The building is centrally situated between Times Square, the Plaza District, Columbus Circle, and Central Park, with such landmarks as Carnegie Hall and the Museum of Modern Art blocks away. The neighborhood also features parks, premier retail and dining, and is easily accessible to nine subway lines and six bus routes. 810 Seventh Avenue also boasts a sleek new lobby, tower floors that accommodate six corner offices, highly efficient side core floor plates for flexible layouts, a 200+ on-site parking garage, and recently modernized destination dispatch elevators, corridors, and bathrooms. Additionally, the building is Wired Certified Platinum, and there is on-site catering and a conference center available through Convene. With such amenities, 810 Seventh Avenue is a significant cut above the rest. An elegant example of the international style, 810 Seventh Avenue was designed by the prominent firm Kahn & Jacobs. Using the steel-and-glass aesthetic developed during the postwar period, the building’s architects floated a tower over an anchoring 12-story base, allowing for an unusual and dramatic setback that gives the upper floors the effect of being a freestanding structure on a vast podium. Rising as a modified cruciform, this design provides stunning views of the district. Taking its bronze-and-black palette from such famed architectural classics as the Seagram Building, 810 Seventh Avenue is especially striking at night.",Office,1100C,7112,,Leasing (SL Green),Larry Swiger,larry.swiger@slgreen.com,(212) 216-1628,https://slgreen.com/properties/810-seventh-avenue/,2026-07-20T16:36:45+00:00,,,
SL Green,810 Seventh Avenue,810 Seventh Avenue,"810 Seventh Avenue offers exemplary Class A office space with spectacular Central Park and Hudson River views. The building is centrally situated between Times Square, the Plaza District, Columbus Circle, and Central Park, with such landmarks as Carnegie Hall and the Museum of Modern Art blocks away. The neighborhood also features parks, premier retail and dining, and is easily accessible to nine subway lines and six bus routes. 810 Seventh Avenue also boasts a sleek new lobby, tower floors that accommodate six corner offices, highly efficient side core floor plates for flexible layouts, a 200+ on-site parking garage, and recently modernized destination dispatch elevators, corridors, and bathrooms. Additionally, the building is Wired Certified Platinum, and there is on-site catering and a conference center available through Convene. With such amenities, 810 Seventh Avenue is a significant cut above the rest. An elegant example of the international style, 810 Seventh Avenue was designed by the prominent firm Kahn & Jacobs. Using the steel-and-glass aesthetic developed during the postwar period, the building’s architects floated a tower over an anchoring 12-story base, allowing for an unusual and dramatic setback that gives the upper floors the effect of being a freestanding structure on a vast podium. Rising as a modified cruciform, this design provides stunning views of the district. Taking its bronze-and-black palette from such famed architectural classics as the Seagram Building, 810 Seventh Avenue is especially striking at night.",Office,1901,8634,,Leasing (SL Green),Larry Swiger,larry.swiger@slgreen.com,(212) 216-1628,https://slgreen.com/properties/810-seventh-avenue/,2026-07-20T16:36:45+00:00,,,
SL Green,810 Seventh Avenue,810 Seventh Avenue,"810 Seventh Avenue offers exemplary Class A office space with spectacular Central Park and Hudson River views. The building is centrally situated between Times Square, the Plaza District, Columbus Circle, and Central Park, with such landmarks as Carnegie Hall and the Museum of Modern Art blocks away. The neighborhood also features parks, premier retail and dining, and is easily accessible to nine subway lines and six bus routes. 810 Seventh Avenue also boasts a sleek new lobby, tower floors that accommodate six corner offices, highly efficient side core floor plates for flexible layouts, a 200+ on-site parking garage, and recently modernized destination dispatch elevators, corridors, and bathrooms. Additionally, the building is Wired Certified Platinum, and there is on-site catering and a conference center available through Convene. With such amenities, 810 Seventh Avenue is a significant cut above the rest. An elegant example of the international style, 810 Seventh Avenue was designed by the prominent firm Kahn & Jacobs. Using the steel-and-glass aesthetic developed during the postwar period, the building’s architects floated a tower over an anchoring 12-story base, allowing for an unusual and dramatic setback that gives the upper floors the effect of being a freestanding structure on a vast podium. Rising as a modified cruciform, this design provides stunning views of the district. Taking its bronze-and-black palette from such famed architectural classics as the Seagram Building, 810 Seventh Avenue is especially striking at night.",Office,2005,6042,,Leasing (SL Green),Larry Swiger,larry.swiger@slgreen.com,(212) 216-1628,https://slgreen.com/properties/810-seventh-avenue/,2026-07-20T16:36:45+00:00,,,
SL Green,810 Seventh Avenue,810 Seventh Avenue,"810 Seventh Avenue offers exemplary Class A office space with spectacular Central Park and Hudson River views. The building is centrally situated between Times Square, the Plaza District, Columbus Circle, and Central Park, with such landmarks as Carnegie Hall and the Museum of Modern Art blocks away. The neighborhood also features parks, premier retail and dining, and is easily accessible to nine subway lines and six bus routes. 810 Seventh Avenue also boasts a sleek new lobby, tower floors that accommodate six corner offices, highly efficient side core floor plates for flexible layouts, a 200+ on-site parking garage, and recently modernized destination dispatch elevators, corridors, and bathrooms. Additionally, the building is Wired Certified Platinum, and there is on-site catering and a conference center available through Convene. With such amenities, 810 Seventh Avenue is a significant cut above the rest. An elegant example of the international style, 810 Seventh Avenue was designed by the prominent firm Kahn & Jacobs. Using the steel-and-glass aesthetic developed during the postwar period, the building’s architects floated a tower over an anchoring 12-story base, allowing for an unusual and dramatic setback that gives the upper floors the effect of being a freestanding structure on a vast podium. Rising as a modified cruciform, this design provides stunning views of the district. Taking its bronze-and-black palette from such famed architectural classics as the Seagram Building, 810 Seventh Avenue is especially striking at night.",Office,2201,5317,,Leasing (SL Green),Larry Swiger,larry.swiger@slgreen.com,(212) 216-1628,https://slgreen.com/properties/810-seventh-avenue/,2026-07-20T16:36:45+00:00,,,
SL Green,810 Seventh Avenue,810 Seventh Avenue,"810 Seventh Avenue offers exemplary Class A office space with spectacular Central Park and Hudson River views. The building is centrally situated between Times Square, the Plaza District, Columbus Circle, and Central Park, with such landmarks as Carnegie Hall and the Museum of Modern Art blocks away. The neighborhood also features parks, premier retail and dining, and is easily accessible to nine subway lines and six bus routes. 810 Seventh Avenue also boasts a sleek new lobby, tower floors that accommodate six corner offices, highly efficient side core floor plates for flexible layouts, a 200+ on-site parking garage, and recently modernized destination dispatch elevators, corridors, and bathrooms. Additionally, the building is Wired Certified Platinum, and there is on-site catering and a conference center available through Convene. With such amenities, 810 Seventh Avenue is a significant cut above the rest. An elegant example of the international style, 810 Seventh Avenue was designed by the prominent firm Kahn & Jacobs. Using the steel-and-glass aesthetic developed during the postwar period, the building’s architects floated a tower over an anchoring 12-story base, allowing for an unusual and dramatic setback that gives the upper floors the effect of being a freestanding structure on a vast podium. Rising as a modified cruciform, this design provides stunning views of the district. Taking its bronze-and-black palette from such famed architectural classics as the Seagram Building, 810 Seventh Avenue is especially striking at night.",Office,Entire 25th Floor,17320,,Leasing (SL Green),Larry Swiger,larry.swiger@slgreen.com,(212) 216-1628,https://slgreen.com/properties/810-seventh-avenue/,2026-07-20T16:36:45+00:00,,,
SL Green,825 Eighth Avenue,825 Eighth Avenue,"825 Eighth Avenue, better known as Worldwide Plaza, is one of New York City’s most iconic buildings with a dominant presence on the Manhattan skyline. Occupying the entire block bounded by Eighth Avenue, West 50th Street, Ninth Avenue and West 49th Street, this two-million-square-foot mixed-use complex offers a unique workspace. A 49-story state-of-the-art office tower, Worldwide Plaza stands alongside a curated outdoor plaza and is surrounded by dynamic retail, dining, entertainment and recreational facilities, with on-site parking, fitness center, and five-stage off-broadway theater. Worldwide Plaza received LEED Gold certification in 2012 and has been ENERGY STAR rated since 2010. Designed by David Childs, of the world-renowned architectural firm Skidmore, Owings and Merrell, Worldwide Plaza is one of the most important Postmodern skyscrapers in the world and has been cited as “the first office building of any importance to be built west of Eighth Avenue since Raymond Hood’s McGraw Hill Building in 1931”. Comprised of a granite base, a brick shaft and a striking copper crown, the design references the classic setbacks, materials and coloration of the great Art Deco and Expressionist towers of 1920s and 1930s New York. Inset vertical piers, the use of different colors of brick and capping the building’s crown with an illuminated glass pyramid (nicknamed “David’s Diamond” after the architect) make Worldwide Plaza distinct. Built in 1989, the building faces two residential towers across a public plaza with a fountain designed by Sidney Simon and a unique theater center currently occupied by five off-Broadway companies. The building rises from a site that had been a parking lot since 1968; prior to that, it was the location of the third Madison Square Garden, then home of the New York Rangers, the New York Knicks, and where actress Marilyn Monroe sang “Happy Birthday, Mr. President” to JFK at the latter’s birthday party in 1962. When the building was demolished, the neighborhood rallied to establish height codes – which now ensure that Worldwide Plaza will preserve its stunning views of a classic West Side neighborhood famed for its varied restaurants, street life and proximity to the Theater District.",Office,Partial Lobby/Ground,11806,,Leasing (SL Green),Larry Swiger,larry.swiger@slgreen.com,(212) 216-1628,https://slgreen.com/properties/825-eighth-avenue/,2026-07-20T16:36:45+00:00,,,
SL Green,825 Eighth Avenue,825 Eighth Avenue,"825 Eighth Avenue, better known as Worldwide Plaza, is one of New York City’s most iconic buildings with a dominant presence on the Manhattan skyline. Occupying the entire block bounded by Eighth Avenue, West 50th Street, Ninth Avenue and West 49th Street, this two-million-square-foot mixed-use complex offers a unique workspace. A 49-story state-of-the-art office tower, Worldwide Plaza stands alongside a curated outdoor plaza and is surrounded by dynamic retail, dining, entertainment and recreational facilities, with on-site parking, fitness center, and five-stage off-broadway theater. Worldwide Plaza received LEED Gold certification in 2012 and has been ENERGY STAR rated since 2010. Designed by David Childs, of the world-renowned architectural firm Skidmore, Owings and Merrell, Worldwide Plaza is one of the most important Postmodern skyscrapers in the world and has been cited as “the first office building of any importance to be built west of Eighth Avenue since Raymond Hood’s McGraw Hill Building in 1931”. Comprised of a granite base, a brick shaft and a striking copper crown, the design references the classic setbacks, materials and coloration of the great Art Deco and Expressionist towers of 1920s and 1930s New York. Inset vertical piers, the use of different colors of brick and capping the building’s crown with an illuminated glass pyramid (nicknamed “David’s Diamond” after the architect) make Worldwide Plaza distinct. Built in 1989, the building faces two residential towers across a public plaza with a fountain designed by Sidney Simon and a unique theater center currently occupied by five off-Broadway companies. The building rises from a site that had been a parking lot since 1968; prior to that, it was the location of the third Madison Square Garden, then home of the New York Rangers, the New York Knicks, and where actress Marilyn Monroe sang “Happy Birthday, Mr. President” to JFK at the latter’s birthday party in 1962. When the building was demolished, the neighborhood rallied to establish height codes – which now ensure that Worldwide Plaza will preserve its stunning views of a classic West Side neighborhood famed for its varied restaurants, street life and proximity to the Theater District.",Office,200,12748,,Leasing (SL Green),Larry Swiger,larry.swiger@slgreen.com,(212) 216-1628,https://slgreen.com/properties/825-eighth-avenue/,2026-07-20T16:36:45+00:00,,,
SL Green,825 Eighth Avenue,825 Eighth Avenue,"825 Eighth Avenue, better known as Worldwide Plaza, is one of New York City’s most iconic buildings with a dominant presence on the Manhattan skyline. Occupying the entire block bounded by Eighth Avenue, West 50th Street, Ninth Avenue and West 49th Street, this two-million-square-foot mixed-use complex offers a unique workspace. A 49-story state-of-the-art office tower, Worldwide Plaza stands alongside a curated outdoor plaza and is surrounded by dynamic retail, dining, entertainment and recreational facilities, with on-site parking, fitness center, and five-stage off-broadway theater. Worldwide Plaza received LEED Gold certification in 2012 and has been ENERGY STAR rated since 2010. Designed by David Childs, of the world-renowned architectural firm Skidmore, Owings and Merrell, Worldwide Plaza is one of the most important Postmodern skyscrapers in the world and has been cited as “the first office building of any importance to be built west of Eighth Avenue since Raymond Hood’s McGraw Hill Building in 1931”. Comprised of a granite base, a brick shaft and a striking copper crown, the design references the classic setbacks, materials and coloration of the great Art Deco and Expressionist towers of 1920s and 1930s New York. Inset vertical piers, the use of different colors of brick and capping the building’s crown with an illuminated glass pyramid (nicknamed “David’s Diamond” after the architect) make Worldwide Plaza distinct. Built in 1989, the building faces two residential towers across a public plaza with a fountain designed by Sidney Simon and a unique theater center currently occupied by five off-Broadway companies. The building rises from a site that had been a parking lot since 1968; prior to that, it was the location of the third Madison Square Garden, then home of the New York Rangers, the New York Knicks, and where actress Marilyn Monroe sang “Happy Birthday, Mr. President” to JFK at the latter’s birthday party in 1962. When the building was demolished, the neighborhood rallied to establish height codes – which now ensure that Worldwide Plaza will preserve its stunning views of a classic West Side neighborhood famed for its varied restaurants, street life and proximity to the Theater District.",Office,205,3425,,Leasing (SL Green),Larry Swiger,larry.swiger@slgreen.com,(212) 216-1628,https://slgreen.com/properties/825-eighth-avenue/,2026-07-20T16:36:45+00:00,,,
SL Green,825 Eighth Avenue,825 Eighth Avenue,"825 Eighth Avenue, better known as Worldwide Plaza, is one of New York City’s most iconic buildings with a dominant presence on the Manhattan skyline. Occupying the entire block bounded by Eighth Avenue, West 50th Street, Ninth Avenue and West 49th Street, this two-million-square-foot mixed-use complex offers a unique workspace. A 49-story state-of-the-art office tower, Worldwide Plaza stands alongside a curated outdoor plaza and is surrounded by dynamic retail, dining, entertainment and recreational facilities, with on-site parking, fitness center, and five-stage off-broadway theater. Worldwide Plaza received LEED Gold certification in 2012 and has been ENERGY STAR rated since 2010. Designed by David Childs, of the world-renowned architectural firm Skidmore, Owings and Merrell, Worldwide Plaza is one of the most important Postmodern skyscrapers in the world and has been cited as “the first office building of any importance to be built west of Eighth Avenue since Raymond Hood’s McGraw Hill Building in 1931”. Comprised of a granite base, a brick shaft and a striking copper crown, the design references the classic setbacks, materials and coloration of the great Art Deco and Expressionist towers of 1920s and 1930s New York. Inset vertical piers, the use of different colors of brick and capping the building’s crown with an illuminated glass pyramid (nicknamed “David’s Diamond” after the architect) make Worldwide Plaza distinct. Built in 1989, the building faces two residential towers across a public plaza with a fountain designed by Sidney Simon and a unique theater center currently occupied by five off-Broadway companies. The building rises from a site that had been a parking lot since 1968; prior to that, it was the location of the third Madison Square Garden, then home of the New York Rangers, the New York Knicks, and where actress Marilyn Monroe sang “Happy Birthday, Mr. President” to JFK at the latter’s birthday party in 1962. When the building was demolished, the neighborhood rallied to establish height codes – which now ensure that Worldwide Plaza will preserve its stunning views of a classic West Side neighborhood famed for its varied restaurants, street life and proximity to the Theater District.",Office,Entire 11th Floor,47495,,Leasing (SL Green),Larry Swiger,larry.swiger@slgreen.com,(212) 216-1628,https://slgreen.com/properties/825-eighth-avenue/,2026-07-20T16:36:45+00:00,,,
SL Green,825 Eighth Avenue,825 Eighth Avenue,"825 Eighth Avenue, better known as Worldwide Plaza, is one of New York City’s most iconic buildings with a dominant presence on the Manhattan skyline. Occupying the entire block bounded by Eighth Avenue, West 50th Street, Ninth Avenue and West 49th Street, this two-million-square-foot mixed-use complex offers a unique workspace. A 49-story state-of-the-art office tower, Worldwide Plaza stands alongside a curated outdoor plaza and is surrounded by dynamic retail, dining, entertainment and recreational facilities, with on-site parking, fitness center, and five-stage off-broadway theater. Worldwide Plaza received LEED Gold certification in 2012 and has been ENERGY STAR rated since 2010. Designed by David Childs, of the world-renowned architectural firm Skidmore, Owings and Merrell, Worldwide Plaza is one of the most important Postmodern skyscrapers in the world and has been cited as “the first office building of any importance to be built west of Eighth Avenue since Raymond Hood’s McGraw Hill Building in 1931”. Comprised of a granite base, a brick shaft and a striking copper crown, the design references the classic setbacks, materials and coloration of the great Art Deco and Expressionist towers of 1920s and 1930s New York. Inset vertical piers, the use of different colors of brick and capping the building’s crown with an illuminated glass pyramid (nicknamed “David’s Diamond” after the architect) make Worldwide Plaza distinct. Built in 1989, the building faces two residential towers across a public plaza with a fountain designed by Sidney Simon and a unique theater center currently occupied by five off-Broadway companies. The building rises from a site that had been a parking lot since 1968; prior to that, it was the location of the third Madison Square Garden, then home of the New York Rangers, the New York Knicks, and where actress Marilyn Monroe sang “Happy Birthday, Mr. President” to JFK at the latter’s birthday party in 1962. When the building was demolished, the neighborhood rallied to establish height codes – which now ensure that Worldwide Plaza will preserve its stunning views of a classic West Side neighborhood famed for its varied restaurants, street life and proximity to the Theater District.",Office,Entire 16th Floor,42308,,Leasing (SL Green),Larry Swiger,larry.swiger@slgreen.com,(212) 216-1628,https://slgreen.com/properties/825-eighth-avenue/,2026-07-20T16:36:45+00:00,,,
SL Green,825 Eighth Avenue,825 Eighth Avenue,"825 Eighth Avenue, better known as Worldwide Plaza, is one of New York City’s most iconic buildings with a dominant presence on the Manhattan skyline. Occupying the entire block bounded by Eighth Avenue, West 50th Street, Ninth Avenue and West 49th Street, this two-million-square-foot mixed-use complex offers a unique workspace. A 49-story state-of-the-art office tower, Worldwide Plaza stands alongside a curated outdoor plaza and is surrounded by dynamic retail, dining, entertainment and recreational facilities, with on-site parking, fitness center, and five-stage off-broadway theater. Worldwide Plaza received LEED Gold certification in 2012 and has been ENERGY STAR rated since 2010. Designed by David Childs, of the world-renowned architectural firm Skidmore, Owings and Merrell, Worldwide Plaza is one of the most important Postmodern skyscrapers in the world and has been cited as “the first office building of any importance to be built west of Eighth Avenue since Raymond Hood’s McGraw Hill Building in 1931”. Comprised of a granite base, a brick shaft and a striking copper crown, the design references the classic setbacks, materials and coloration of the great Art Deco and Expressionist towers of 1920s and 1930s New York. Inset vertical piers, the use of different colors of brick and capping the building’s crown with an illuminated glass pyramid (nicknamed “David’s Diamond” after the architect) make Worldwide Plaza distinct. Built in 1989, the building faces two residential towers across a public plaza with a fountain designed by Sidney Simon and a unique theater center currently occupied by five off-Broadway companies. The building rises from a site that had been a parking lot since 1968; prior to that, it was the location of the third Madison Square Garden, then home of the New York Rangers, the New York Knicks, and where actress Marilyn Monroe sang “Happy Birthday, Mr. President” to JFK at the latter’s birthday party in 1962. When the building was demolished, the neighborhood rallied to establish height codes – which now ensure that Worldwide Plaza will preserve its stunning views of a classic West Side neighborhood famed for its varied restaurants, street life and proximity to the Theater District.",Office,Part 18th Floor,9376,,Leasing (SL Green),Larry Swiger,larry.swiger@slgreen.com,(212) 216-1628,https://slgreen.com/properties/825-eighth-avenue/,2026-07-20T16:36:45+00:00,,,
SL Green,825 Eighth Avenue,825 Eighth Avenue,"825 Eighth Avenue, better known as Worldwide Plaza, is one of New York City’s most iconic buildings with a dominant presence on the Manhattan skyline. Occupying the entire block bounded by Eighth Avenue, West 50th Street, Ninth Avenue and West 49th Street, this two-million-square-foot mixed-use complex offers a unique workspace. A 49-story state-of-the-art office tower, Worldwide Plaza stands alongside a curated outdoor plaza and is surrounded by dynamic retail, dining, entertainment and recreational facilities, with on-site parking, fitness center, and five-stage off-broadway theater. Worldwide Plaza received LEED Gold certification in 2012 and has been ENERGY STAR rated since 2010. Designed by David Childs, of the world-renowned architectural firm Skidmore, Owings and Merrell, Worldwide Plaza is one of the most important Postmodern skyscrapers in the world and has been cited as “the first office building of any importance to be built west of Eighth Avenue since Raymond Hood’s McGraw Hill Building in 1931”. Comprised of a granite base, a brick shaft and a striking copper crown, the design references the classic setbacks, materials and coloration of the great Art Deco and Expressionist towers of 1920s and 1930s New York. Inset vertical piers, the use of different colors of brick and capping the building’s crown with an illuminated glass pyramid (nicknamed “David’s Diamond” after the architect) make Worldwide Plaza distinct. Built in 1989, the building faces two residential towers across a public plaza with a fountain designed by Sidney Simon and a unique theater center currently occupied by five off-Broadway companies. The building rises from a site that had been a parking lot since 1968; prior to that, it was the location of the third Madison Square Garden, then home of the New York Rangers, the New York Knicks, and where actress Marilyn Monroe sang “Happy Birthday, Mr. President” to JFK at the latter’s birthday party in 1962. When the building was demolished, the neighborhood rallied to establish height codes – which now ensure that Worldwide Plaza will preserve its stunning views of a classic West Side neighborhood famed for its varied restaurants, street life and proximity to the Theater District.",Office,Entire 19th Floor,40215,,Leasing (SL Green),Larry Swiger,larry.swiger@slgreen.com,(212) 216-1628,https://slgreen.com/properties/825-eighth-avenue/,2026-07-20T16:36:45+00:00,,,
SL Green,825 Eighth Avenue,825 Eighth Avenue,"825 Eighth Avenue, better known as Worldwide Plaza, is one of New York City’s most iconic buildings with a dominant presence on the Manhattan skyline. Occupying the entire block bounded by Eighth Avenue, West 50th Street, Ninth Avenue and West 49th Street, this two-million-square-foot mixed-use complex offers a unique workspace. A 49-story state-of-the-art office tower, Worldwide Plaza stands alongside a curated outdoor plaza and is surrounded by dynamic retail, dining, entertainment and recreational facilities, with on-site parking, fitness center, and five-stage off-broadway theater. Worldwide Plaza received LEED Gold certification in 2012 and has been ENERGY STAR rated since 2010. Designed by David Childs, of the world-renowned architectural firm Skidmore, Owings and Merrell, Worldwide Plaza is one of the most important Postmodern skyscrapers in the world and has been cited as “the first office building of any importance to be built west of Eighth Avenue since Raymond Hood’s McGraw Hill Building in 1931”. Comprised of a granite base, a brick shaft and a striking copper crown, the design references the classic setbacks, materials and coloration of the great Art Deco and Expressionist towers of 1920s and 1930s New York. Inset vertical piers, the use of different colors of brick and capping the building’s crown with an illuminated glass pyramid (nicknamed “David’s Diamond” after the architect) make Worldwide Plaza distinct. Built in 1989, the building faces two residential towers across a public plaza with a fountain designed by Sidney Simon and a unique theater center currently occupied by five off-Broadway companies. The building rises from a site that had been a parking lot since 1968; prior to that, it was the location of the third Madison Square Garden, then home of the New York Rangers, the New York Knicks, and where actress Marilyn Monroe sang “Happy Birthday, Mr. President” to JFK at the latter’s birthday party in 1962. When the building was demolished, the neighborhood rallied to establish height codes – which now ensure that Worldwide Plaza will preserve its stunning views of a classic West Side neighborhood famed for its varied restaurants, street life and proximity to the Theater District.",Office,Entire 21st Floor,33221,,Leasing (SL Green),Larry Swiger,larry.swiger@slgreen.com,(212) 216-1628,https://slgreen.com/properties/825-eighth-avenue/,2026-07-20T16:36:45+00:00,,,
