landlord,building_name,address,description,space_type,floor_suite,size_sqft,rent,contact_role,contact_name,contact_email,contact_phone,source_url,scraped_at,neighborhood,lat,lng,image_url,slug,addr_key,year_built,floors,bldg_class,borough,building_use,rent_psf,is_available,fit_condition
Vornado Realty Trust,Penn 1,Penn 1,"Vornado's transformation of the midcentury PENN 1 to an office building of the future has redefined working in THE PENN DISTRICT. The first three levels deliver WorkLife, an amenity ecosystem for tenants to focus on both work and self-care. The lobby offers two options for grab and go food, Office Hours and Blue Bottle as well as Blue Ribbon Sushi & Steak, an exciting dining experience combining traditional Japanese cuisine with a modern-day steakhouse. A social stair connects the main entrance on the first level to the amenities on levels two and three. The social stair's bleacher seats and large LED panels are the perfect location for casual meetings or private events. Level two features The Landing - a full-service restaurant with private dining rooms, multiple tenant lounges for socializing and working, Life Time - a 53,000 SF fitness and wellness center, WorkLife Meetings - a 20,000 SF conferencing facility and WorkLife Office Suites - over 80,000 SF of adaptable workspace. The significant upgrades to the exterior building included full facade painting - taking the mullions from silver to black. Distinctive color change lighting in the building crown now illuminates PENN 1's place in the ever changing skyline. Visit Property Website Share the link by email Explore the Area Sustainability Fact Sheet (PDF) Property Brochure (PDF) THE PENN DISTRICT Brochure",Office,PARTIAL 14TH FLOOR,1361.0,Upon request,Leasing,"EVP, Director of PENN DISTRICT Leasing 212.894.7413",jglick@vno.com,,https://www.vno.com/office/property/penn-1/3311658/landing,2026-07-21T02:43:24Z,,40.75136,-73.99245,https://cdn-vno.reol.com/vno/img/7cf197a9d733313f3379358578be8a67075d24aa++600+0/240828_penn_1_office_images_01.jpg,landing,PENN 1,,,,Manhattan,commercial,,True,
Vornado Realty Trust,Penn 1,Penn 1,"Vornado's transformation of the midcentury PENN 1 to an office building of the future has redefined working in THE PENN DISTRICT. The first three levels deliver WorkLife, an amenity ecosystem for tenants to focus on both work and self-care. The lobby offers two options for grab and go food, Office Hours and Blue Bottle as well as Blue Ribbon Sushi & Steak, an exciting dining experience combining traditional Japanese cuisine with a modern-day steakhouse. A social stair connects the main entrance on the first level to the amenities on levels two and three. The social stair's bleacher seats and large LED panels are the perfect location for casual meetings or private events. Level two features The Landing - a full-service restaurant with private dining rooms, multiple tenant lounges for socializing and working, Life Time - a 53,000 SF fitness and wellness center, WorkLife Meetings - a 20,000 SF conferencing facility and WorkLife Office Suites - over 80,000 SF of adaptable workspace. The significant upgrades to the exterior building included full facade painting - taking the mullions from silver to black. Distinctive color change lighting in the building crown now illuminates PENN 1's place in the ever changing skyline. Visit Property Website Share the link by email Explore the Area Sustainability Fact Sheet (PDF) Property Brochure (PDF) THE PENN DISTRICT Brochure",Office,PARTIAL 16TH FLOOR,2762.0,Upon request,Leasing,"EVP, Director of PENN DISTRICT Leasing 212.894.7413",jglick@vno.com,,https://www.vno.com/office/property/penn-1/3311658/landing,2026-07-21T02:43:24Z,,40.75136,-73.99245,https://cdn-vno.reol.com/vno/img/7cf197a9d733313f3379358578be8a67075d24aa++600+0/240828_penn_1_office_images_01.jpg,landing,PENN 1,,,,Manhattan,commercial,,True,
Vornado Realty Trust,Penn 1,Penn 1,"Vornado's transformation of the midcentury PENN 1 to an office building of the future has redefined working in THE PENN DISTRICT. The first three levels deliver WorkLife, an amenity ecosystem for tenants to focus on both work and self-care. The lobby offers two options for grab and go food, Office Hours and Blue Bottle as well as Blue Ribbon Sushi & Steak, an exciting dining experience combining traditional Japanese cuisine with a modern-day steakhouse. A social stair connects the main entrance on the first level to the amenities on levels two and three. The social stair's bleacher seats and large LED panels are the perfect location for casual meetings or private events. Level two features The Landing - a full-service restaurant with private dining rooms, multiple tenant lounges for socializing and working, Life Time - a 53,000 SF fitness and wellness center, WorkLife Meetings - a 20,000 SF conferencing facility and WorkLife Office Suites - over 80,000 SF of adaptable workspace. The significant upgrades to the exterior building included full facade painting - taking the mullions from silver to black. Distinctive color change lighting in the building crown now illuminates PENN 1's place in the ever changing skyline. Visit Property Website Share the link by email Explore the Area Sustainability Fact Sheet (PDF) Property Brochure (PDF) THE PENN DISTRICT Brochure",Office,PARTIAL 18TH FLOOR,4104.0,Upon request,Leasing,"EVP, Director of PENN DISTRICT Leasing 212.894.7413",jglick@vno.com,,https://www.vno.com/office/property/penn-1/3311658/landing,2026-07-21T02:43:24Z,,40.75136,-73.99245,https://cdn-vno.reol.com/vno/img/7cf197a9d733313f3379358578be8a67075d24aa++600+0/240828_penn_1_office_images_01.jpg,landing,PENN 1,,,,Manhattan,commercial,,True,
Vornado Realty Trust,Penn 1,Penn 1,"Vornado's transformation of the midcentury PENN 1 to an office building of the future has redefined working in THE PENN DISTRICT. The first three levels deliver WorkLife, an amenity ecosystem for tenants to focus on both work and self-care. The lobby offers two options for grab and go food, Office Hours and Blue Bottle as well as Blue Ribbon Sushi & Steak, an exciting dining experience combining traditional Japanese cuisine with a modern-day steakhouse. A social stair connects the main entrance on the first level to the amenities on levels two and three. The social stair's bleacher seats and large LED panels are the perfect location for casual meetings or private events. Level two features The Landing - a full-service restaurant with private dining rooms, multiple tenant lounges for socializing and working, Life Time - a 53,000 SF fitness and wellness center, WorkLife Meetings - a 20,000 SF conferencing facility and WorkLife Office Suites - over 80,000 SF of adaptable workspace. The significant upgrades to the exterior building included full facade painting - taking the mullions from silver to black. Distinctive color change lighting in the building crown now illuminates PENN 1's place in the ever changing skyline. Visit Property Website Share the link by email Explore the Area Sustainability Fact Sheet (PDF) Property Brochure (PDF) THE PENN DISTRICT Brochure",Office,PARTIAL 22ND FLOOR,3470.0,Upon request,Leasing,"EVP, Director of PENN DISTRICT Leasing 212.894.7413",jglick@vno.com,,https://www.vno.com/office/property/penn-1/3311658/landing,2026-07-21T02:43:24Z,,40.75136,-73.99245,https://cdn-vno.reol.com/vno/img/7cf197a9d733313f3379358578be8a67075d24aa++600+0/240828_penn_1_office_images_01.jpg,landing,PENN 1,,,,Manhattan,commercial,,True,
Vornado Realty Trust,Penn 1,Penn 1,"Vornado's transformation of the midcentury PENN 1 to an office building of the future has redefined working in THE PENN DISTRICT. The first three levels deliver WorkLife, an amenity ecosystem for tenants to focus on both work and self-care. The lobby offers two options for grab and go food, Office Hours and Blue Bottle as well as Blue Ribbon Sushi & Steak, an exciting dining experience combining traditional Japanese cuisine with a modern-day steakhouse. A social stair connects the main entrance on the first level to the amenities on levels two and three. The social stair's bleacher seats and large LED panels are the perfect location for casual meetings or private events. Level two features The Landing - a full-service restaurant with private dining rooms, multiple tenant lounges for socializing and working, Life Time - a 53,000 SF fitness and wellness center, WorkLife Meetings - a 20,000 SF conferencing facility and WorkLife Office Suites - over 80,000 SF of adaptable workspace. The significant upgrades to the exterior building included full facade painting - taking the mullions from silver to black. Distinctive color change lighting in the building crown now illuminates PENN 1's place in the ever changing skyline. Visit Property Website Share the link by email Explore the Area Sustainability Fact Sheet (PDF) Property Brochure (PDF) THE PENN DISTRICT Brochure",Office,PARTIAL 31ST FLOOR,7606.0,Upon request,Leasing,"EVP, Director of PENN DISTRICT Leasing 212.894.7413",jglick@vno.com,,https://www.vno.com/office/property/penn-1/3311658/landing,2026-07-21T02:43:24Z,,40.75136,-73.99245,https://cdn-vno.reol.com/vno/img/7cf197a9d733313f3379358578be8a67075d24aa++600+0/240828_penn_1_office_images_01.jpg,landing,PENN 1,,,,Manhattan,commercial,,True,
Vornado Realty Trust,Penn 1,Penn 1,"Vornado's transformation of the midcentury PENN 1 to an office building of the future has redefined working in THE PENN DISTRICT. The first three levels deliver WorkLife, an amenity ecosystem for tenants to focus on both work and self-care. The lobby offers two options for grab and go food, Office Hours and Blue Bottle as well as Blue Ribbon Sushi & Steak, an exciting dining experience combining traditional Japanese cuisine with a modern-day steakhouse. A social stair connects the main entrance on the first level to the amenities on levels two and three. The social stair's bleacher seats and large LED panels are the perfect location for casual meetings or private events. Level two features The Landing - a full-service restaurant with private dining rooms, multiple tenant lounges for socializing and working, Life Time - a 53,000 SF fitness and wellness center, WorkLife Meetings - a 20,000 SF conferencing facility and WorkLife Office Suites - over 80,000 SF of adaptable workspace. The significant upgrades to the exterior building included full facade painting - taking the mullions from silver to black. Distinctive color change lighting in the building crown now illuminates PENN 1's place in the ever changing skyline. Visit Property Website Share the link by email Explore the Area Sustainability Fact Sheet (PDF) Property Brochure (PDF) THE PENN DISTRICT Brochure",Office,PARTIAL 32ND FLOOR,24950.0,Upon request,Leasing,"EVP, Director of PENN DISTRICT Leasing 212.894.7413",jglick@vno.com,,https://www.vno.com/office/property/penn-1/3311658/landing,2026-07-21T02:43:24Z,,40.75136,-73.99245,https://cdn-vno.reol.com/vno/img/7cf197a9d733313f3379358578be8a67075d24aa++600+0/240828_penn_1_office_images_01.jpg,landing,PENN 1,,,,Manhattan,commercial,,True,
Vornado Realty Trust,Penn 1,Penn 1,"Vornado's transformation of the midcentury PENN 1 to an office building of the future has redefined working in THE PENN DISTRICT. The first three levels deliver WorkLife, an amenity ecosystem for tenants to focus on both work and self-care. The lobby offers two options for grab and go food, Office Hours and Blue Bottle as well as Blue Ribbon Sushi & Steak, an exciting dining experience combining traditional Japanese cuisine with a modern-day steakhouse. A social stair connects the main entrance on the first level to the amenities on levels two and three. The social stair's bleacher seats and large LED panels are the perfect location for casual meetings or private events. Level two features The Landing - a full-service restaurant with private dining rooms, multiple tenant lounges for socializing and working, Life Time - a 53,000 SF fitness and wellness center, WorkLife Meetings - a 20,000 SF conferencing facility and WorkLife Office Suites - over 80,000 SF of adaptable workspace. The significant upgrades to the exterior building included full facade painting - taking the mullions from silver to black. Distinctive color change lighting in the building crown now illuminates PENN 1's place in the ever changing skyline. Visit Property Website Share the link by email Explore the Area Sustainability Fact Sheet (PDF) Property Brochure (PDF) THE PENN DISTRICT Brochure",Office,PARTIAL 32ND FLOOR,12142.0,Upon request,Leasing,"EVP, Director of PENN DISTRICT Leasing 212.894.7413",jglick@vno.com,,https://www.vno.com/office/property/penn-1/3311658/landing,2026-07-21T02:43:24Z,,40.75136,-73.99245,https://cdn-vno.reol.com/vno/img/7cf197a9d733313f3379358578be8a67075d24aa++600+0/240828_penn_1_office_images_01.jpg,landing,PENN 1,,,,Manhattan,commercial,,True,
Vornado Realty Trust,Penn 1,Penn 1,"Vornado's transformation of the midcentury PENN 1 to an office building of the future has redefined working in THE PENN DISTRICT. The first three levels deliver WorkLife, an amenity ecosystem for tenants to focus on both work and self-care. The lobby offers two options for grab and go food, Office Hours and Blue Bottle as well as Blue Ribbon Sushi & Steak, an exciting dining experience combining traditional Japanese cuisine with a modern-day steakhouse. A social stair connects the main entrance on the first level to the amenities on levels two and three. The social stair's bleacher seats and large LED panels are the perfect location for casual meetings or private events. Level two features The Landing - a full-service restaurant with private dining rooms, multiple tenant lounges for socializing and working, Life Time - a 53,000 SF fitness and wellness center, WorkLife Meetings - a 20,000 SF conferencing facility and WorkLife Office Suites - over 80,000 SF of adaptable workspace. The significant upgrades to the exterior building included full facade painting - taking the mullions from silver to black. Distinctive color change lighting in the building crown now illuminates PENN 1's place in the ever changing skyline. Visit Property Website Share the link by email Explore the Area Sustainability Fact Sheet (PDF) Property Brochure (PDF) THE PENN DISTRICT Brochure",Office,PARTIAL 32ND FLOOR,8114.0,Upon request,Leasing,"EVP, Director of PENN DISTRICT Leasing 212.894.7413",jglick@vno.com,,https://www.vno.com/office/property/penn-1/3311658/landing,2026-07-21T02:43:24Z,,40.75136,-73.99245,https://cdn-vno.reol.com/vno/img/7cf197a9d733313f3379358578be8a67075d24aa++600+0/240828_penn_1_office_images_01.jpg,landing,PENN 1,,,,Manhattan,commercial,,True,
Vornado Realty Trust,Penn 1,Penn 1,"Vornado's transformation of the midcentury PENN 1 to an office building of the future has redefined working in THE PENN DISTRICT. The first three levels deliver WorkLife, an amenity ecosystem for tenants to focus on both work and self-care. The lobby offers two options for grab and go food, Office Hours and Blue Bottle as well as Blue Ribbon Sushi & Steak, an exciting dining experience combining traditional Japanese cuisine with a modern-day steakhouse. A social stair connects the main entrance on the first level to the amenities on levels two and three. The social stair's bleacher seats and large LED panels are the perfect location for casual meetings or private events. Level two features The Landing - a full-service restaurant with private dining rooms, multiple tenant lounges for socializing and working, Life Time - a 53,000 SF fitness and wellness center, WorkLife Meetings - a 20,000 SF conferencing facility and WorkLife Office Suites - over 80,000 SF of adaptable workspace. The significant upgrades to the exterior building included full facade painting - taking the mullions from silver to black. Distinctive color change lighting in the building crown now illuminates PENN 1's place in the ever changing skyline. Visit Property Website Share the link by email Explore the Area Sustainability Fact Sheet (PDF) Property Brochure (PDF) THE PENN DISTRICT Brochure",Office,PARTIAL 32ND FLOOR,4694.0,Upon request,Leasing,"EVP, Director of PENN DISTRICT Leasing 212.894.7413",jglick@vno.com,,https://www.vno.com/office/property/penn-1/3311658/landing,2026-07-21T02:43:24Z,,40.75136,-73.99245,https://cdn-vno.reol.com/vno/img/7cf197a9d733313f3379358578be8a67075d24aa++600+0/240828_penn_1_office_images_01.jpg,landing,PENN 1,,,,Manhattan,commercial,,True,
Vornado Realty Trust,Penn 1,Penn 1,"Vornado's transformation of the midcentury PENN 1 to an office building of the future has redefined working in THE PENN DISTRICT. The first three levels deliver WorkLife, an amenity ecosystem for tenants to focus on both work and self-care. The lobby offers two options for grab and go food, Office Hours and Blue Bottle as well as Blue Ribbon Sushi & Steak, an exciting dining experience combining traditional Japanese cuisine with a modern-day steakhouse. A social stair connects the main entrance on the first level to the amenities on levels two and three. The social stair's bleacher seats and large LED panels are the perfect location for casual meetings or private events. Level two features The Landing - a full-service restaurant with private dining rooms, multiple tenant lounges for socializing and working, Life Time - a 53,000 SF fitness and wellness center, WorkLife Meetings - a 20,000 SF conferencing facility and WorkLife Office Suites - over 80,000 SF of adaptable workspace. The significant upgrades to the exterior building included full facade painting - taking the mullions from silver to black. Distinctive color change lighting in the building crown now illuminates PENN 1's place in the ever changing skyline. Visit Property Website Share the link by email Explore the Area Sustainability Fact Sheet (PDF) Property Brochure (PDF) THE PENN DISTRICT Brochure",Office,PARTIAL 39TH FLOOR,3948.0,Upon request,Leasing,"EVP, Director of PENN DISTRICT Leasing 212.894.7413",jglick@vno.com,,https://www.vno.com/office/property/penn-1/3311658/landing,2026-07-21T02:43:24Z,,40.75136,-73.99245,https://cdn-vno.reol.com/vno/img/7cf197a9d733313f3379358578be8a67075d24aa++600+0/240828_penn_1_office_images_01.jpg,landing,PENN 1,,,,Manhattan,commercial,,True,
Vornado Realty Trust,Penn 1,Penn 1,"Vornado's transformation of the midcentury PENN 1 to an office building of the future has redefined working in THE PENN DISTRICT. The first three levels deliver WorkLife, an amenity ecosystem for tenants to focus on both work and self-care. The lobby offers two options for grab and go food, Office Hours and Blue Bottle as well as Blue Ribbon Sushi & Steak, an exciting dining experience combining traditional Japanese cuisine with a modern-day steakhouse. A social stair connects the main entrance on the first level to the amenities on levels two and three. The social stair's bleacher seats and large LED panels are the perfect location for casual meetings or private events. Level two features The Landing - a full-service restaurant with private dining rooms, multiple tenant lounges for socializing and working, Life Time - a 53,000 SF fitness and wellness center, WorkLife Meetings - a 20,000 SF conferencing facility and WorkLife Office Suites - over 80,000 SF of adaptable workspace. The significant upgrades to the exterior building included full facade painting - taking the mullions from silver to black. Distinctive color change lighting in the building crown now illuminates PENN 1's place in the ever changing skyline. Visit Property Website Share the link by email Explore the Area Sustainability Fact Sheet (PDF) Property Brochure (PDF) THE PENN DISTRICT Brochure",Office,PARTIAL 39TH FLOOR,3075.0,Upon request,Leasing,"EVP, Director of PENN DISTRICT Leasing 212.894.7413",jglick@vno.com,,https://www.vno.com/office/property/penn-1/3311658/landing,2026-07-21T02:43:24Z,,40.75136,-73.99245,https://cdn-vno.reol.com/vno/img/7cf197a9d733313f3379358578be8a67075d24aa++600+0/240828_penn_1_office_images_01.jpg,landing,PENN 1,,,,Manhattan,commercial,,True,
Vornado Realty Trust,Penn 1,Penn 1,"Vornado's transformation of the midcentury PENN 1 to an office building of the future has redefined working in THE PENN DISTRICT. The first three levels deliver WorkLife, an amenity ecosystem for tenants to focus on both work and self-care. The lobby offers two options for grab and go food, Office Hours and Blue Bottle as well as Blue Ribbon Sushi & Steak, an exciting dining experience combining traditional Japanese cuisine with a modern-day steakhouse. A social stair connects the main entrance on the first level to the amenities on levels two and three. The social stair's bleacher seats and large LED panels are the perfect location for casual meetings or private events. Level two features The Landing - a full-service restaurant with private dining rooms, multiple tenant lounges for socializing and working, Life Time - a 53,000 SF fitness and wellness center, WorkLife Meetings - a 20,000 SF conferencing facility and WorkLife Office Suites - over 80,000 SF of adaptable workspace. The significant upgrades to the exterior building included full facade painting - taking the mullions from silver to black. Distinctive color change lighting in the building crown now illuminates PENN 1's place in the ever changing skyline. Visit Property Website Share the link by email Explore the Area Sustainability Fact Sheet (PDF) Property Brochure (PDF) THE PENN DISTRICT Brochure",Office,PARTIAL 40TH FLOOR,20069.0,Upon request,Leasing,"EVP, Director of PENN DISTRICT Leasing 212.894.7413",jglick@vno.com,,https://www.vno.com/office/property/penn-1/3311658/landing,2026-07-21T02:43:24Z,,40.75136,-73.99245,https://cdn-vno.reol.com/vno/img/7cf197a9d733313f3379358578be8a67075d24aa++600+0/240828_penn_1_office_images_01.jpg,landing,PENN 1,,,,Manhattan,commercial,,True,
Vornado Realty Trust,Penn 1,Penn 1,"Vornado's transformation of the midcentury PENN 1 to an office building of the future has redefined working in THE PENN DISTRICT. The first three levels deliver WorkLife, an amenity ecosystem for tenants to focus on both work and self-care. The lobby offers two options for grab and go food, Office Hours and Blue Bottle as well as Blue Ribbon Sushi & Steak, an exciting dining experience combining traditional Japanese cuisine with a modern-day steakhouse. A social stair connects the main entrance on the first level to the amenities on levels two and three. The social stair's bleacher seats and large LED panels are the perfect location for casual meetings or private events. Level two features The Landing - a full-service restaurant with private dining rooms, multiple tenant lounges for socializing and working, Life Time - a 53,000 SF fitness and wellness center, WorkLife Meetings - a 20,000 SF conferencing facility and WorkLife Office Suites - over 80,000 SF of adaptable workspace. The significant upgrades to the exterior building included full facade painting - taking the mullions from silver to black. Distinctive color change lighting in the building crown now illuminates PENN 1's place in the ever changing skyline. Visit Property Website Share the link by email Explore the Area Sustainability Fact Sheet (PDF) Property Brochure (PDF) THE PENN DISTRICT Brochure",Office,PARTIAL 44TH FLOOR,15437.0,Upon request,Leasing,"EVP, Director of PENN DISTRICT Leasing 212.894.7413",jglick@vno.com,,https://www.vno.com/office/property/penn-1/3311658/landing,2026-07-21T02:43:24Z,,40.75136,-73.99245,https://cdn-vno.reol.com/vno/img/7cf197a9d733313f3379358578be8a67075d24aa++600+0/240828_penn_1_office_images_01.jpg,landing,PENN 1,,,,Manhattan,commercial,,True,
Vornado Realty Trust,Penn 1,Penn 1,"Vornado's transformation of the midcentury PENN 1 to an office building of the future has redefined working in THE PENN DISTRICT. The first three levels deliver WorkLife, an amenity ecosystem for tenants to focus on both work and self-care. The lobby offers two options for grab and go food, Office Hours and Blue Bottle as well as Blue Ribbon Sushi & Steak, an exciting dining experience combining traditional Japanese cuisine with a modern-day steakhouse. A social stair connects the main entrance on the first level to the amenities on levels two and three. The social stair's bleacher seats and large LED panels are the perfect location for casual meetings or private events. Level two features The Landing - a full-service restaurant with private dining rooms, multiple tenant lounges for socializing and working, Life Time - a 53,000 SF fitness and wellness center, WorkLife Meetings - a 20,000 SF conferencing facility and WorkLife Office Suites - over 80,000 SF of adaptable workspace. The significant upgrades to the exterior building included full facade painting - taking the mullions from silver to black. Distinctive color change lighting in the building crown now illuminates PENN 1's place in the ever changing skyline. Visit Property Website Share the link by email Explore the Area Sustainability Fact Sheet (PDF) Property Brochure (PDF) THE PENN DISTRICT Brochure",Office,PARTIAL 47TH FLOOR,24632.0,Upon request,Leasing,"EVP, Director of PENN DISTRICT Leasing 212.894.7413",jglick@vno.com,,https://www.vno.com/office/property/penn-1/3311658/landing,2026-07-21T02:43:24Z,,40.75136,-73.99245,https://cdn-vno.reol.com/vno/img/7cf197a9d733313f3379358578be8a67075d24aa++600+0/240828_penn_1_office_images_01.jpg,landing,PENN 1,,,,Manhattan,commercial,,True,
Vornado Realty Trust,Penn 1,Penn 1,"Vornado's transformation of the midcentury PENN 1 to an office building of the future has redefined working in THE PENN DISTRICT. The first three levels deliver WorkLife, an amenity ecosystem for tenants to focus on both work and self-care. The lobby offers two options for grab and go food, Office Hours and Blue Bottle as well as Blue Ribbon Sushi & Steak, an exciting dining experience combining traditional Japanese cuisine with a modern-day steakhouse. A social stair connects the main entrance on the first level to the amenities on levels two and three. The social stair's bleacher seats and large LED panels are the perfect location for casual meetings or private events. Level two features The Landing - a full-service restaurant with private dining rooms, multiple tenant lounges for socializing and working, Life Time - a 53,000 SF fitness and wellness center, WorkLife Meetings - a 20,000 SF conferencing facility and WorkLife Office Suites - over 80,000 SF of adaptable workspace. The significant upgrades to the exterior building included full facade painting - taking the mullions from silver to black. Distinctive color change lighting in the building crown now illuminates PENN 1's place in the ever changing skyline. Visit Property Website Share the link by email Explore the Area Sustainability Fact Sheet (PDF) Property Brochure (PDF) THE PENN DISTRICT Brochure",Office,PARTIAL 47TH FLOOR,9392.0,Upon request,Leasing,"EVP, Director of PENN DISTRICT Leasing 212.894.7413",jglick@vno.com,,https://www.vno.com/office/property/penn-1/3311658/landing,2026-07-21T02:43:24Z,,40.75136,-73.99245,https://cdn-vno.reol.com/vno/img/7cf197a9d733313f3379358578be8a67075d24aa++600+0/240828_penn_1_office_images_01.jpg,landing,PENN 1,,,,Manhattan,commercial,,True,
Vornado Realty Trust,Penn 1,Penn 1,"Vornado's transformation of the midcentury PENN 1 to an office building of the future has redefined working in THE PENN DISTRICT. The first three levels deliver WorkLife, an amenity ecosystem for tenants to focus on both work and self-care. The lobby offers two options for grab and go food, Office Hours and Blue Bottle as well as Blue Ribbon Sushi & Steak, an exciting dining experience combining traditional Japanese cuisine with a modern-day steakhouse. A social stair connects the main entrance on the first level to the amenities on levels two and three. The social stair's bleacher seats and large LED panels are the perfect location for casual meetings or private events. Level two features The Landing - a full-service restaurant with private dining rooms, multiple tenant lounges for socializing and working, Life Time - a 53,000 SF fitness and wellness center, WorkLife Meetings - a 20,000 SF conferencing facility and WorkLife Office Suites - over 80,000 SF of adaptable workspace. The significant upgrades to the exterior building included full facade painting - taking the mullions from silver to black. Distinctive color change lighting in the building crown now illuminates PENN 1's place in the ever changing skyline. Visit Property Website Share the link by email Explore the Area Sustainability Fact Sheet (PDF) Property Brochure (PDF) THE PENN DISTRICT Brochure",Office,PARTIAL 47TH FLOOR,7744.0,Upon request,Leasing,"EVP, Director of PENN DISTRICT Leasing 212.894.7413",jglick@vno.com,,https://www.vno.com/office/property/penn-1/3311658/landing,2026-07-21T02:43:24Z,,40.75136,-73.99245,https://cdn-vno.reol.com/vno/img/7cf197a9d733313f3379358578be8a67075d24aa++600+0/240828_penn_1_office_images_01.jpg,landing,PENN 1,,,,Manhattan,commercial,,True,
Vornado Realty Trust,Penn 1,Penn 1,"Vornado's transformation of the midcentury PENN 1 to an office building of the future has redefined working in THE PENN DISTRICT. The first three levels deliver WorkLife, an amenity ecosystem for tenants to focus on both work and self-care. The lobby offers two options for grab and go food, Office Hours and Blue Bottle as well as Blue Ribbon Sushi & Steak, an exciting dining experience combining traditional Japanese cuisine with a modern-day steakhouse. A social stair connects the main entrance on the first level to the amenities on levels two and three. The social stair's bleacher seats and large LED panels are the perfect location for casual meetings or private events. Level two features The Landing - a full-service restaurant with private dining rooms, multiple tenant lounges for socializing and working, Life Time - a 53,000 SF fitness and wellness center, WorkLife Meetings - a 20,000 SF conferencing facility and WorkLife Office Suites - over 80,000 SF of adaptable workspace. The significant upgrades to the exterior building included full facade painting - taking the mullions from silver to black. Distinctive color change lighting in the building crown now illuminates PENN 1's place in the ever changing skyline. Visit Property Website Share the link by email Explore the Area Sustainability Fact Sheet (PDF) Property Brochure (PDF) THE PENN DISTRICT Brochure",Office,PARTIAL 47TH FLOOR,7496.0,Upon request,Leasing,"EVP, Director of PENN DISTRICT Leasing 212.894.7413",jglick@vno.com,,https://www.vno.com/office/property/penn-1/3311658/landing,2026-07-21T02:43:24Z,,40.75136,-73.99245,https://cdn-vno.reol.com/vno/img/7cf197a9d733313f3379358578be8a67075d24aa++600+0/240828_penn_1_office_images_01.jpg,landing,PENN 1,,,,Manhattan,commercial,,True,
Vornado Realty Trust,Penn 1,Penn 1,"Vornado's transformation of the midcentury PENN 1 to an office building of the future has redefined working in THE PENN DISTRICT. The first three levels deliver WorkLife, an amenity ecosystem for tenants to focus on both work and self-care. The lobby offers two options for grab and go food, Office Hours and Blue Bottle as well as Blue Ribbon Sushi & Steak, an exciting dining experience combining traditional Japanese cuisine with a modern-day steakhouse. A social stair connects the main entrance on the first level to the amenities on levels two and three. The social stair's bleacher seats and large LED panels are the perfect location for casual meetings or private events. Level two features The Landing - a full-service restaurant with private dining rooms, multiple tenant lounges for socializing and working, Life Time - a 53,000 SF fitness and wellness center, WorkLife Meetings - a 20,000 SF conferencing facility and WorkLife Office Suites - over 80,000 SF of adaptable workspace. The significant upgrades to the exterior building included full facade painting - taking the mullions from silver to black. Distinctive color change lighting in the building crown now illuminates PENN 1's place in the ever changing skyline. Visit Property Website Share the link by email Explore the Area Sustainability Fact Sheet (PDF) Property Brochure (PDF) THE PENN DISTRICT Brochure",Office,PARTIAL 51ST FLOOR,19004.0,Upon request,Leasing,"EVP, Director of PENN DISTRICT Leasing 212.894.7413",jglick@vno.com,,https://www.vno.com/office/property/penn-1/3311658/landing,2026-07-21T02:43:24Z,,40.75136,-73.99245,https://cdn-vno.reol.com/vno/img/7cf197a9d733313f3379358578be8a67075d24aa++600+0/240828_penn_1_office_images_01.jpg,landing,PENN 1,,,,Manhattan,commercial,,True,
Vornado Realty Trust,Penn 1,Penn 1,"Vornado's transformation of the midcentury PENN 1 to an office building of the future has redefined working in THE PENN DISTRICT. The first three levels deliver WorkLife, an amenity ecosystem for tenants to focus on both work and self-care. The lobby offers two options for grab and go food, Office Hours and Blue Bottle as well as Blue Ribbon Sushi & Steak, an exciting dining experience combining traditional Japanese cuisine with a modern-day steakhouse. A social stair connects the main entrance on the first level to the amenities on levels two and three. The social stair's bleacher seats and large LED panels are the perfect location for casual meetings or private events. Level two features The Landing - a full-service restaurant with private dining rooms, multiple tenant lounges for socializing and working, Life Time - a 53,000 SF fitness and wellness center, WorkLife Meetings - a 20,000 SF conferencing facility and WorkLife Office Suites - over 80,000 SF of adaptable workspace. The significant upgrades to the exterior building included full facade painting - taking the mullions from silver to black. Distinctive color change lighting in the building crown now illuminates PENN 1's place in the ever changing skyline. Visit Property Website Share the link by email Explore the Area Sustainability Fact Sheet (PDF) Property Brochure (PDF) THE PENN DISTRICT Brochure",Office,PARTIAL 53RD FLOOR,2077.0,Upon request,Leasing,"EVP, Director of PENN DISTRICT Leasing 212.894.7413",jglick@vno.com,,https://www.vno.com/office/property/penn-1/3311658/landing,2026-07-21T02:43:24Z,,40.75136,-73.99245,https://cdn-vno.reol.com/vno/img/7cf197a9d733313f3379358578be8a67075d24aa++600+0/240828_penn_1_office_images_01.jpg,landing,PENN 1,,,,Manhattan,commercial,,True,
